source,transaction,property_id,link,property_name,description,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3,operating_costs,energy_costs
nehnutelnosti_sk,prenajom,Ju257AzCFSM,https://www.nehnutelnosti.sk/detail/Ju257AzCFSM/novostavba-nadstandardneho-3i-bytu-v-prudoch-s-vlastnym-parkovanim-a-loggiou,Novostavba nadštandardného 3i bytu v Prúdoch s vlastným parkovaním a loggiou,Novostavba nadštandardného 3i bytu v Prúdoch s vlastným parkovaním a loggiou,Včelárska ulica,Trnava,okres Trnava,3,71.0,Novostavba,2024.0,,4/7,nie je,950.0,1338.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsoanVsL2ZNTmMwdk5hTF9mc3MsLTI1LC0yNSwwLDIwLDIwKS9qdWw=/NBSJnJEeN_fss?st=gCe38__09J7U3g9u8Dbq701uPnW5ch6BJC4kkq-wbkQ&ts=1762246639&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvZk1OYzB2TmFMX2ZzcywtMjUsLTI1LDAsMjAsMjApL2p1bA==/U-XJKRrBr_fss?st=EZm-xxYZTmDP1P0-xp4QIAmZc8XOVpxfixTz7CO-MdQ&ts=1762246637&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvZk1OYzB2TmFMX2ZzcywtMjUsLTI1LDAsMjAsMjApL2p1bA==/LxEMcsluj_fss?st=S17SIISck2c137zLxZV6WkkxHEpHdHvfSJlwk7nneFs&ts=1762246640&e=0,,
nehnutelnosti_sk,prenajom,JuSY65IkYqR,https://www.nehnutelnosti.sk/detail/JuSY65IkYqR/exkluzivny-2-izbovy-byt-s-velkou-predzahradkou-a-garazou-na-prenajom--cukrovarl-trnava,"Exkluzívny 2-izbový byt s veľkou predzáhradkou a garážou na prenájom – Cukrovar, Trnava","Exkluzívny 2-izbový byt s veľkou predzáhradkou a garážou na prenájom – Cukrovar, Trnava",Cukrová ulica,Trnava,okres Trnava,2,57.0,Novostavba,2024.0,,1/4,A,570.0,10.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL3k3YjBiaERYNV9mc3MsMjUsMjUsMCwyMCwyMCkvanVs/tgXYZhmE1_fss?st=EuyoJCz9QIY-50f_ua9VrwBDrtJAyERMIfQU9p_mjZ8&ts=1755206211&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveTdiMGJoRFg1X2ZzcywyNSwyNSwwLDIwLDIwKS9qdWw=/1OM17Ro5t_fss?st=Ndd2F3Qv7WWc2H31YAtOkFBh2r6HhRL1Av8t7obhtKs&ts=1755206206&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMveTdiMGJoRFg1X2ZzcywyNSwyNSwwLDIwLDIwKS9qdWw=/NKrIvy2f0_fss?st=Ij-Tpc9Lln1P4ul3OtIa9ifXx0mtkeKAJ815C-c8Sh0&ts=1755206213&e=0,,
nehnutelnosti_sk,prenajom,Ju7H_zI-6BY,https://www.nehnutelnosti.sk/detail/Ju7H_zI-6BY/krasny-3izbbyt-v-uplnom-centre-v-oplotenom-areali-s-vlastnym-garaz-a-parkov-statim,Krásny 3izb.byt v úplnom centre v oplotenom areáli s vlastným garáž. a parkov. státim,Krásny 3izb.byt v úplnom centre v oplotenom areáli s vlastným garáž. a parkov. státim,Veselá,Trnava,okres Trnava,3,90.0,Novostavba,,,,,1100.0,1222.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/i9o2C9yl5_fss?st=Hgn-N6uYTm4e5Q0ukunFgln99kCCRpGeN3tpjAd5Xv0&ts=1762260026&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/sLbV9F0qB_fss?st=9Kkro_ZV8tfwz_fFB9HZoo9g-999AL-YFqbXsuumduA&ts=1762260027&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/HyHezDaXLZ_fss?st=jRuQCy7oV7cfqPGWY0y8OJNlfTTPlZGESbImFTuHQuM&ts=1762260028&e=0,,
nehnutelnosti_sk,prenajom,JuSxcytan3N,https://www.nehnutelnosti.sk/detail/JuSxcytan3N/ciastocne-zariadeny-3-izbovy-byt-so-slnecnou-lodziou-v-tichej-lokalite-s-vyhladom-na-oddychovu-zonu-kamenny-mlyn,Čiastočne zariadený 3 izbový byt so slnečnou lodžiou v tichej lokalite s výhľadom na oddychovú zónu Kamenný Mlyn,Čiastočne zariadený 3 izbový byt so slnečnou  lodžiou v tichej lokalite s výhľadom na oddychovú zónu Kamenný Mlyn,Ulica Čajkovského,Trnava,okres Trnava,3,67.0,Novostavba,1974.0,,3/8,nie je,780.0,1164.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/XBXB6S7WC_fss?st=zCTg6g4owe8RaEEp3_hfAdwU1RM9iqc7nuAMMJbZ1Jw&ts=1740685478&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/6g_-DULFf_fss?st=yMCxwX4ZL1WScfTz-TkRWR_FNub7H8e0eXK27W39pZ0&ts=1740685479&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/XoFpJjy_u_fss?st=qCYgkgwC1ZgtAk7qSd6oCpoupXRDIsZisji1TxRZuSE&ts=1740685478&e=0,,
nehnutelnosti_sk,prenajom,JuY_Cc-NZ90,https://www.nehnutelnosti.sk/detail/JuY_Cc-NZ90/vivareal-prenajate-velky-3-izb-bytl-rekonstrukcial-kompletne-zariadenyl-vymera-75-m2l-spacinskal-trnava,"VIVAREAL* PRENAJATÉ! Veľký 3-izb. byt, rekonštrukcia, kompletne zariadený, výmera 75 m2, Špačinská, Trnava","VIVAREAL* PRENAJATÉ!  Veľký 3-izb. byt, rekonštrukcia, kompletne zariadený, výmera 75 m2, Špačinská, Trnava",Špačinská cesta,Trnava,okres Trnava,3,73.0,Novostavba,1980.0,,1/4,A,790.0,1082.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsoanVsLzkwbG1tNmt5Wl9mc3MsY2VudGVyLGNlbnRlciw4MCwyMCwyMCkvanVs/EiuqK9Qeq_fss?st=1CZK1ujaT8CJOqxNNjnXHfSQkD_29J1zzHdUBmAmBi4&ts=1758822321&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvOTBsbW02a3laX2ZzcyxjZW50ZXIsY2VudGVyLDgwLDIwLDIwKS9qdWw=/NaPlV_MzT_fss?st=k-Ms6dk89ttxav0hfoclv_eMhQVgPjZqwTm9ViSwhSI&ts=1758822322&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhqdWwvOTBsbW02a3laX2ZzcyxjZW50ZXIsY2VudGVyLDgwLDIwLDIwKS9qdWw=/3xu_4c1kE_fss?st=xqraXzDrmopnNwfp252C3eO-KWZ7WNs0S0FQSKkr29U&ts=1758822324&e=0,,
nehnutelnosti_sk,prenajom,JuBcP12H_Re,https://www.nehnutelnosti.sk/detail/JuBcP12H_Re/kunareality--prenajom-novostavba-3-izbovy-byt-70-m2l-projekt-cukrovarl-obec-trnava,"kunareality- prenájom novostavba 3 izbový byt 70 m2, projekt Cukrovar, obec Trnava","kunareality- prenájom novostavba 3 izbový byt 70 m2, projekt Cukrovar, obec Trnava",Stavebná,Trnava,okres Trnava,3,,Novostavba,,,,,950.0,1357.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKTp3YXRlcm1hcmsocHVzL3dFNnZJMWE3eF9mc3MsY2VudGVyLGNlbnRlciwwLDIwLDIwKS9qdWw=/CrsLGBsU__fss?st=Qai5wxRipfuTOYTTzzG8KZAU37PmewAI747REeh72lQ&ts=1760610776&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvd0U2dkkxYTd4X2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/rO1xVXVO0_fss?st=6l0idPVCPv3R_Esvu9hbxi4_U9ovTj55U0F-UXs1OWo&ts=1760610799&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApOndhdGVybWFyayhwdXMvd0U2dkkxYTd4X2ZzcyxjZW50ZXIsY2VudGVyLDAsMjAsMjApL2p1bA==/nCVDKDKsr_fss?st=Ks4tM7rrWdCBvtyYpqmTaN-Gxo9h5a2tzBrjWRM1n3I&ts=1760610802&e=0,,
nehnutelnosti_sk,prenajom,JuHywT1ePal,https://www.nehnutelnosti.sk/detail/JuHywT1ePal/historicke-centrum--prenajom-3-izbovy-byt--parkovacie-miesto-v-garazi,HISTORICKÉ CENTRUM / Prenájom 3 izbový byt / PARKOVACIE MIESTO V GARÁŽI,HISTORICKÉ CENTRUM / Prenájom 3 izbový byt / PARKOVACIE MIESTO V GARÁŽI,Kapitulská,Trnava,okres Trnava,3,100.0,Novostavba,2010.0,,1/4,nie je,1150.0,115.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9yc2Y=/NLlKsr6K5_fss?st=WOJvv3If2gYPFxZ38QkPlakdGoItdNiUDAaYmtTUFD4&ts=1643117153&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL3JzZg==/LlO2isD_J_fss?st=2aLOEVJori6bjTlhmbLxmN3l2LyNxWL2FRBXm5-j49U&ts=1643117109&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL3JzZg==/LJh6GYo8-_fss?st=PnIDcz9VzDOTDu8fVduXeDMM0FGy5UWNDw3qJ2OC4cE&ts=1643117142&e=0,,
nehnutelnosti_sk,prenajom,JusYcxCJBMB,https://www.nehnutelnosti.sk/detail/JusYcxCJBMB/-prenajom-utulneho-2-izboveho-bytu-v-centre-trnavy--ul-andreja-zarnova,🏡 Prenájom útulného 2-izbového bytu v centre Trnavy – ul. Andreja Žarnova,🏡 Prenájom útulného 2-izbového bytu v centre Trnavy – ul. Andreja Žarnova,Andreja Žarnova,Trnava,okres Trnava,2,44.0,Novostavba,,,2,,700.0,1603.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/CFOb6umW5_fss?st=jllBQNHtPL1y0r_oQwnw5vpbjB_f4yLPInJoEetM3zg&ts=1761494972&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/m6SLXxAdM_fss?st=VGCDSRkw6lFD3ALG5dbjAKTBO-WhJ2uurZ_dOqZi0u0&ts=1761494975&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/YwEU7Hqfb_fss?st=9uaFM_DKV51aMxWkBqTOW6O2ofmSJwhGl0ANF3hv28I&ts=1761494976&e=0,,
nehnutelnosti_sk,prenajom,JuAaj-uo7Nx,https://www.nehnutelnosti.sk/detail/JuAaj-uo7Nx/prenajom--2-izbovy-stylovy-byt-v-rezidencii-hviezdoslavoval-centrum-trnavy,"PRENÁJOM – 2-izbový štýlový byt v Rezidencii Hviezdoslavova, centrum Trnavy","PRENÁJOM – 2-izbový štýlový byt v Rezidencii Hviezdoslavova, centrum Trnavy",Hviezdoslavova,Trnava,okres Trnava,2,50.0,Novostavba,,2024.0,1 + výťah,,1100.0,2198.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/AUJpDt43S_fss?st=-T-9Hz1c41WqxZSH-sEUYKecWUP3rmx7StTGfMCYpFI&ts=1759493094&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/KT0e65JiF_fss?st=iChkE9DPvxANnvnZwkInprEulnJNoCLk5RDMJwzCK10&ts=1759493130&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/g3N4Z1h_Bg_fss?st=jB-mYuEfzinhQSIgbnFVXjwYd6Ji5edM2tOqY37wdRc&ts=1759500234&e=0,,
nehnutelnosti_sk,prenajom,JuLw1gmiqY8,https://www.nehnutelnosti.sk/detail/JuLw1gmiqY8/2-izbovy-byt-na-botanickej-ulici-v-trnave-s-parkovanim-v-garazi,2-izbový byt na Botanickej ulici v Trnave s parkovaním v garáži,2-izbový byt na Botanickej ulici v Trnave s parkovaním v garáži,Botanická,Trnava,okres Trnava,2,63.0,Novostavba,,,6 + výťah,,750.0,1199.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/SdjBszirD_fss?st=-6kVD4skrjX3L8pS1_sVSgZ5L3nRvM_bp1KRv9bjXqg&ts=1751392871&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/A_hyeFYqH_fss?st=Zp308qmmQ2r7UUjl3dqHyTCJsXkl_dBjqzQNF_eusmA&ts=1751392876&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/iHaSM132c_fss?st=2HA2d5RYhEWaCbKNTdWaMAxbstBs_vg5f_gtZ_Tf29Y&ts=1751392876&e=0,,
nehnutelnosti_sk,prenajom,JuEmSq-vVcz,https://www.nehnutelnosti.sk/detail/JuEmSq-vVcz/prenajate-exkluzivny-3-izbovy-byt-pri-city-arene--moderny-dizajnl-balkon-a-2-parkovacie-miesta,"PRENAJATÉ! Exkluzívny 3-izbový byt pri City Aréne – moderný dizajn, balkón a 2 parkovacie miesta","PRENAJATÉ! Exkluzívny 3-izbový byt pri City Aréne – moderný dizajn, balkón a 2 parkovacie miesta",Dolné Bašty,Trnava,okres Trnava,3,85.0,Novostavba,,,1,,1000.0,1176.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/VdcsR2Rpsi_fss?st=4N3azm1FPVLzE2YtBaZmIsOuyleyT6sNBqi4-6pvbkk&ts=1756231400&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/7UWnrIJ-u_fss?st=CooM6FEpJrbF4-p6KC9__pW38H9Q9GKswIsWfb5TTlQ&ts=1756231401&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/s8ZxPGL1L_fss?st=228wSGtXLoPMHGQpt8smiwx1VxafNTNj-IG7vhGblXc&ts=1756231402&e=0,,
nehnutelnosti_sk,prenajom,Jup4G6VQbSi,https://www.nehnutelnosti.sk/detail/Jup4G6VQbSi/na-prenajom--2-izbovy-bytl-slovanska-ulica--trnava,"NA PRENÁJOM ! 2-izbový byt, Slovanská ulica – Trnava","NA PRENÁJOM !  2-izbový byt, Slovanská ulica – Trnava",Slovanská,Trnava,okres Trnava,2,56.0,Novostavba,,,,,620.0,1107.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/VsDeCQkFg_fss?st=IKLySePP7oAapKY1oflwoaQiXgq6vLFmBHVzYuNgYSE&ts=1759517205&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/73ivwnE5g_fss?st=Z5AQUZA8b3Vl8351fOPT0kTCFlSYNtpuHeSkStDMCXE&ts=1759517207&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/pcwlmbvh4_fss?st=Ndej6BUkZD0n43PKfpQlrjTMZHWtxkxvlblkDSumvEk&ts=1759517208&e=0,,
nehnutelnosti_sk,prenajom,Jujv407Hksr,https://www.nehnutelnosti.sk/detail/Jujv407Hksr/prenajate--elegantny-2-izbovy-byt-s-loggiou-v-projekte-leonardo--centrum-trnavy,PRENAJATÉ ! Elegantný 2-izbový byt s loggiou v projekte LEONARDO – centrum Trnavy,PRENAJATÉ ! Elegantný 2-izbový byt s loggiou v projekte LEONARDO – centrum Trnavy,Jána Hollého,Trnava,okres Trnava,2,70.0,Novostavba,,,,,970.0,1394.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/rAjwpJEyf_fss?st=2H2TlLkO6eQGf-aIzs6XYtCGTF-iOpWoHRXQXPnA-WY&ts=1754661729&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/MzO0UF7Yo_fss?st=i4AU4SgDZlpvVuVDePwsWzKECd6cPHJOyQk-qzLZCQI&ts=1754661730&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/BKQ5vPUai_fss?st=jmi71lPa5BjOSWHUuR588HcSdsQyP6iZ7knSA_MAw0Q&ts=1754661730&e=0,,
nehnutelnosti_sk,prenajom,JuyauwMnY1T,https://www.nehnutelnosti.sk/detail/JuyauwMnY1T/prenajom-1---izboveho-bytu-s-terasou---pekarska-ulical-trnava,"PRENÁJOM 1 - izbového bytu s terasou - Pekárska ulica, Trnava","PRENÁJOM 1 - izbového bytu s terasou - Pekárska ulica, Trnava",Pekárska,Trnava,okres Trnava,1,36.0,Novostavba,,,,,790.0,2194.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/DAfTSaEqn_fss?st=Hv4SPdxDTYJLldT8qJXxtCbQmohgNOjFBrHNgM7nYqw&ts=1761756119&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/c10LDvH8H_fss?st=sfXlcRbrJDdvVjwgBU5bVx8ZY5I9Q8Rf6ZQ3fxb7njU&ts=1761756119&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/glzYBM9VR_fss?st=6P7rD-RlmwU9Ke7sN4x4dH-1CijlAu-Cuy2GzcuYEoA&ts=1761756117&e=0,,
nehnutelnosti_sk,prenajom,JuBla9KIAwV,https://www.nehnutelnosti.sk/detail/JuBla9KIAwV/na-prenajom--stylovy-1-izbovy-byt--rezidencia-hviezdoslavoval-trnava,"NA PRENÁJOM ! Štýlový 1-izbový byt – Rezidencia Hviezdoslavova, Trnava","NA PRENÁJOM ! Štýlový 1-izbový byt – Rezidencia Hviezdoslavova, Trnava",Hviezdoslavova,Trnava,okres Trnava,1,36.0,Novostavba,,,2 + výťah,,780.0,2138.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/Mw4r10i24_fss?st=NfZ7mWB1fJIiLlev04VDsx4W95e0EZ20NcgDFA-Jo5I&ts=1759991759&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/qH7_hWGQBG_fss?st=RjqNgkDi9H5xKGzxwC9k8n8HY10ZdPp28SCvpeQLdIU&ts=1751388636&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/Xj2ZZqM2s_fss?st=AzytQe6XzAKlIOsgC7_-Ap_zrwVIYHuzKzr2FwCB7T4&ts=1751388632&e=0,,
nehnutelnosti_sk,prenajom,Ju6I19N6nVB,https://www.nehnutelnosti.sk/detail/Ju6I19N6nVB/-prenajom--2-izbovy-byt-priamo-v-centre-trnavy-s-parkovanim-,✨ PRENÁJOM – 2-izbový byt priamo v centre Trnavy s parkovaním ✨,✨ PRENÁJOM – 2-izbový byt priamo v centre Trnavy s parkovaním ✨,Hlavná,Trnava,okres Trnava,2,55.0,Novostavba,,,2 + výťah,,800.0,1463.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/Xe_w_0kSC_fss?st=ju1DjOaK5zpjkLdz_BXT_j0qfSc7eEOqOtXqY9rgy-s&ts=1754993538&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/RT9oGx8QH_fss?st=gyuxVrfzsXNs9LkCosboVHuyYcH4p9Ue4erFCO-8Ap0&ts=1754993539&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/ifKSqd-Yq_fss?st=22BBrWfE-HstEYNnOE-DRclu-sxwlB5CmhwdcwxPUfw&ts=1754993541&e=0,,
nehnutelnosti_sk,prenajom,Juik-Hysm6f,https://www.nehnutelnosti.sk/detail/Juik-Hysm6f/prenajom-2-izboveho-bytu-s-balkonom--l-podjavorinskejl-trnava,"PRENÁJOM 2-izbového bytu s balkónom – Ľ. Podjavorinskej, Trnava","PRENÁJOM 2-izbového bytu s balkónom – Ľ. Podjavorinskej, Trnava",Ľ.Podjavorinskej,Trnava,okres Trnava,2,52.0,Novostavba,,,4,,700.0,1345.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/4xeZ681jD_fss?st=91bHnA5V6GfxhG9I2XlU4ki-YmDrbn1Ibyuxc-JKbcU&ts=1759934377&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/zeLuBUM7N_fss?st=3hP8puPeG2lL5iHA5PDalqt2nuUQqJ3w-YzpAsVib8s&ts=1759934379&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/yWsQrWPE2_fss?st=Mq2ME6enhE5S419nM2Rq1CD-JKC0J5FbEu4Xj05FOwM&ts=1759934379&e=0,,
nehnutelnosti_sk,prenajom,Ju0nCTe8eUb,https://www.nehnutelnosti.sk/detail/Ju0nCTe8eUb/prenajate-3-izbovy-byt-v-projekte-rezidencia-hviezdoslavova--trnava,PRENAJATÉ 3-izbový byt v projekte Rezidencia Hviezdoslavova – Trnava,PRENAJATÉ 3-izbový byt v projekte Rezidencia Hviezdoslavova – Trnava,Trnava,Trnava,okres Trnava,3,76.0,Novostavba,,,2 + výťah,,1350.0,1783.0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/Dij9Ce6Gs_fss?st=0932YrOH9tpsaght5hKWpon78otBBxd5XOWxrMGj2BM&ts=1757362272&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/fL33BzjAT_fss?st=zdHS6Bkw2fP8olPT1pdP9EM1iIdDxytS2ArH8N0076o&ts=1757362272&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/I7jW0I3rV_fss?st=tgRACLqtDQEl13K1YCWUo16l7tC8ApvlaBKTfvVAjFw&ts=1757362273&e=0,,
